	iflood	etss	estofs	cbofs	Time_adcirc	observed	Time_observed	ahps	Time_ahps	Time_etss
30	-0.591816677801	1.6569999999999998	-0.67	0.5544829835092426	2018-12-18 13:00:00	1.922	2018-12-16 06:00:00	-0.1	2018-12-19 00:00:00	2018-12-18 19:00:00
31	-0.7042451456697999	1.745	-0.79	0.39594588528776176	2018-12-18 14:00:00	1.722	2018-12-16 07:00:00	-0.2	2018-12-19 01:00:00	2018-12-18 20:00:00
32	-0.7013326721832	1.7	-0.82	0.4190047485848666	2018-12-18 15:00:00	1.575	2018-12-16 08:00:00	-0.3	2018-12-19 02:00:00	2018-12-18 21:00:00
33	-0.5313249916987999	1.5619999999999998	-0.73	0.6762281847094894	2018-12-18 16:00:00	1.433	2018-12-16 09:00:00	-0.3	2018-12-19 03:00:00	2018-12-18 22:00:00
34	-0.30138662952200007	1.379	-0.56	1.029385533997953	2018-12-18 17:00:00	1.145	2018-12-16 10:00:00	-0.1	2018-12-19 04:00:00	2018-12-18 23:00:00
35	-0.13353352399199991	1.288	-0.43	1.347799555899739	2018-12-18 18:00:00	1.0	2018-12-16 11:00:00	0.0	2018-12-19 05:00:00	2018-12-19 00:00:00
36	0.025293342194499965	1.1159999999999999	-0.33	1.6001241184493304	2018-12-18 19:00:00	0.922	2018-12-16 12:00:00	0.2	2018-12-19 06:00:00	2018-12-19 01:00:00
37	0.06334699964729994	0.991	-0.29	1.7008934939374925	2018-12-18 20:00:00	1.014	2018-12-16 13:00:00	0.4	2018-12-19 07:00:00	2018-12-19 02:00:00
38	-0.0709381190915999	1.047	-0.35	1.6374114494791032	2018-12-18 21:00:00	1.141	2018-12-16 14:00:00	0.4	2018-12-19 08:00:00	2018-12-19 03:00:00
39	-0.2631514960219999	1.11	-0.46	1.4593342745771407	2018-12-18 22:00:00	1.371	2018-12-16 15:00:00	0.3	2018-12-19 09:00:00	2018-12-19 04:00:00
40	-0.4339466640809002	1.2690000000000001	-0.6	1.2647881173809767	2018-12-18 23:00:00	1.689	2018-12-16 16:00:00	0.3	2018-12-19 10:00:00	2018-12-19 05:00:00
41	-0.6110917171303	1.469	-0.75	1.089541983479798	2018-12-19 00:00:00	1.893	2018-12-16 17:00:00	0.0	2018-12-19 11:00:00	2018-12-19 06:00:00
42	-0.7663416797697999	1.63	-0.87	0.9559466031288504	2018-12-19 01:00:00	1.922	2018-12-16 18:00:00	-0.2	2018-12-19 12:00:00	2018-12-19 07:00:00
43	-0.8640830339607999	1.785	-0.93	0.8967008653452397	2018-12-19 02:00:00	1.899	2018-12-16 19:00:00	-0.3	2018-12-19 13:00:00	2018-12-19 08:00:00
44	-0.8514363075787001	1.706	-0.89	0.9429098097814024	2018-12-19 03:00:00	1.834	2018-12-16 20:00:00	-0.5	2018-12-19 14:00:00	2018-12-19 09:00:00
45	-0.6800276673266	1.518	-0.71	1.1907280055975318	2018-12-19 04:00:00	1.712	2018-12-16 21:00:00	-0.4	2018-12-19 15:00:00	2018-12-19 10:00:00
46	-0.4624699772104998	1.271	-0.5	1.528629473330617	2018-12-19 05:00:00	1.604	2018-12-16 22:00:00	-0.3	2018-12-19 16:00:00	2018-12-19 11:00:00
47	-0.27615201132170003	1.022	-0.31		2018-12-19 06:00:00	1.466	2018-12-16 23:00:00	0.0	2018-12-19 17:00:00	2018-12-19 12:00:00
48	-0.08261287678409993	0.82	-0.13		2018-12-19 07:00:00	1.394	2018-12-17 00:00:00	0.4	2018-12-19 18:00:00	2018-12-19 13:00:00
49	-0.04366506382199988	0.705	-0.06		2018-12-19 08:00:00	1.351	2018-12-17 01:00:00	0.8	2018-12-19 19:00:00	2018-12-19 14:00:00
50	-0.1855440688725001	0.716	-0.12		2018-12-19 09:00:00	1.401	2018-12-17 02:00:00	1.0	2018-12-19 20:00:00	2018-12-19 15:00:00
51	-0.3879113707521999	0.877	-0.27		2018-12-19 10:00:00	1.535	2018-12-17 03:00:00	1.1	2018-12-19 21:00:00	2018-12-19 16:00:00
52	-0.5943676087108001	1.27	-0.49		2018-12-19 11:00:00	1.778	2018-12-17 04:00:00	1.1	2018-12-19 22:00:00	2018-12-19 17:00:00
53	-0.8027244764891001	1.635	-0.69		2018-12-19 12:00:00	1.968	2018-12-17 05:00:00	1.1	2018-12-19 23:00:00	2018-12-19 18:00:00
54	-0.9596291770280998	1.976	-0.85		2018-12-19 13:00:00	2.034	2018-12-17 06:00:00	0.9	2018-12-20 00:00:00	2018-12-19 19:00:00
