	SWPV2_iflood	SWPV2_etss	SWPV2_estofs	SWPV2_unbiasedEtss	SWPV2_cbofs	SWPV2_ensemble	SLIM2_iflood	SLIM2_etss	SLIM2_estofs	SLIM2_unbiasedEtss	SLIM2_cbofs	SLIM2_ensemble	WASD2_iflood	WASD2_etss	WASD2_estofs	WASD2_unbiasedEtss	BISM2_iflood	BISM2_etss	BISM2_estofs	BISM2_unbiasedEtss	BISM2_cbofs	BISM2_ensemble	KPTV2_iflood	KPTV2_etss	KPTV2_estofs	KPTV2_unbiasedEtss	KPTV2_cbofs	KPTV2_ensemble	BLTM2_iflood	BLTM2_etss	BLTM2_estofs	BLTM2_unbiasedEtss	BLTM2_cbofs	BLTM2_ensemble
2018-11-04 07:00:00	0.6037452120611603	0.0030000000000001137	-0.776		0.5518376535855235	0.09564571641167086	0.4207378225516571	-0.0040000000000000036	-0.463	-0.604	0.29287659429994234	0.06165360421289984	0.22960398654729985	0.0009999999999998899	0.5509999999999999	-0.5290000000000001	0.4033870865258	0.0030000000000000027	-0.605	-0.437	-0.03164161193072795	-0.0575636313512321	0.95096121201164	2.220446049250313e-16	-0.569	-0.5799999999999997	0.7771749426338819	0.2897840386613806	0.7648358542675002	1.1102230246251565e-16	-0.09899999999999998	-0.5799999999999998	0.7864630729427338	0.36307473180255845
2018-11-04 08:00:00	0.6130026905630004	0.0030000000000001137	-0.705		0.6230689823299653	0.13351791822324177	0.46757191115663005	-0.0030000000000000027	-0.383	-0.603	0.3327033570395113	0.10356881704903531	-0.12155848665799995	0.0	-0.17899999999999983	-0.53	0.5625101016896001	-0.00399999999999999	-0.072	-0.444	0.051814608055353054	0.13458117743623826	0.9703780468250003	-0.006000000000000005	-0.573	-0.5860000000000001	0.8095771811425687	0.3002388069918924	0.5653171455479002	-0.0039999999999997815	-0.22299999999999998	-0.5839999999999997	0.7270170454254152	0.26633354774332885
2018-11-04 09:00:00	0.7206359423621	-0.001000000000000334	-0.7020000000000002		0.6242675385296343	0.16047587022293408	0.5034702855554	0.0009999999999999992	-0.31	-0.599	0.3917314448864461	0.14655043261046152	-0.2266676133555996	0.004000000000000448	-0.6539999999999999	-0.5259999999999994	0.6775002178009	0.0030000000000000027	0.203	-0.437	0.11642214064598085	0.2499805896117202	1.1014748368513998	0.001000000000000334	-0.5379999999999998	-0.5789999999999997	0.8494038356363776	0.35346966812194447	0.4180826594617002	-0.0039999999999997815	-0.33299999999999996	-0.5839999999999997	0.5804894447495939	0.16539302605282358
2018-11-04 10:00:00	0.5852128225118003	0.002000000000000224	-0.718		0.5364306120395663	0.10141085863784172	0.590311468346	0.0040000000000000036	-0.275	-0.596	0.428172833567977	0.18687107547849424	-0.21950236662190026	0.0	-1.1980000000000002	-0.5299999999999998	0.7620786852268	0.003999999999999948	0.282	-0.436	0.1284096980273723	0.29412209581354304	0.7505271400137992	-0.0030000000000005578	-0.6120000000000001	-0.5830000000000006	0.7280855039477343	0.21590316099038365	0.4218586062141001	-0.0010000000000000009	-0.379	-0.581	0.466464445831418	0.1270807630113795
2018-11-04 11:00:00	0.22744703558449997	0.0040000000000000036	-0.7440000000000002		0.3694192988991736	-0.03578341637908178	0.67177840859308	0.032	-0.29400000000000004	-0.568	0.4251681129844189	0.20873663039437473	-0.36345307050020015	-0.125	-1.7230000000000003	-0.6549999999999998	1.0457510717592	0.009000000000000008	0.154	-0.43099999999999994	0.2031233905434607	0.35296861557566517	0.4077787377358999	0.07099999999999973	-0.5659999999999998	-0.5090000000000003	0.6914440046072006	0.15105568558577476	0.40092510972377016	0.08999999999999997	-0.35	-0.49	0.44646071220392003	0.14684645548192254
2018-11-04 12:00:00	0.10905763584340011	-0.009999999999999787	-0.6860000000000004		0.24775527901649452	-0.08479677128502594	0.7570272887113701	0.04899999999999996	-0.29000000000000004	-0.551	0.4827163725444378	0.24968591531395204	-0.4169076446111002	-0.19499999999999984	-1.7599999999999998	-0.7249999999999999	1.17128974907261	0.03400000000000003	-0.20800000000000002	-0.40599999999999997	0.31373428520858276	0.32775600857029824	0.6359599576256003	-0.04700000000000015	-0.5030000000000001	-0.6270000000000002	0.6436243477880952	0.1823960763534238	0.4132235376317601	0.09999999999999998	-0.344	-0.48	0.38961529517190163	0.13970970820091544
2018-11-04 13:00:00																																		
